dataset,original_model,num_blocks,point_count,mean_Y,var_Y,mean_U,var_U,mean_V,var_V,Y_variance_share,UV_variance_share,tv6_mean_degree,tv6_D111,retention_level1,r5_E_D111,retention_level2,r4_E_D111,retention_level3,r3_E_D111,retention_level4,r2_E_D111,retention_level5,r1_E_D111,r1_energy_share,r2_energy_share,r3_energy_share,r4_energy_share,r5_energy_share,r45_energy_share,r5_over_r4
RWTT_Train,RWT194,32,2430429,0.40344501358305807,0.024356716578010917,0.5209716673064314,6.724460162560453e-05,0.4827665480632981,0.00011931743579832177,0.9923986505492138,0.007601349450786117,3.512123991278906,0.0014017176735698993,0.28223535844906394,0.0005735117324162581,0.263458283585027,0.0005821066842224669,0.2575033200531209,0.0008194364048932285,0.25601684717208184,0.0011557273709551564,0.25407084102736277,0.0015299581218956308,0.32826504346836916,0.24797077137909984,0.17581679081421922,0.12489575581504159,0.12305163852327029,0.24794739433831187,0.9852347481326568
RWTT_Train,RWT195,16,895769,0.5800479462634649,0.008941861643712357,0.4677280069864222,0.00019265923975078647,0.5270500320296508,0.00013736924647006488,0.964405479185372,0.03559452081462799,3.88697085967476,0.0014003729815163215,0.2589852964324508,0.0005676151733780267,0.25878590117720085,0.000373136105182057,0.23360983409954028,0.00040758269164365514,0.2509090909090909,0.0004436707490924114,0.2463768115942029,0.00038366935017967167,0.1763450489034453,0.20392335199329903,0.18733628228692026,0.1715036780633027,0.2608916387530327,0.43239531681633536,1.5212014208624527
RWTT_Train,RWT196,16,1004013,0.4090775523276129,0.010265060281918481,0.5023611953114507,0.0005196700400816323,0.5013440245901183,9.115085606253848e-05,0.9438371120331623,0.05616288796683763,3.7727419864085423,0.0009713045272289993,0.2654059260188862,0.0004133976698449109,0.2565382349298798,0.0003576062155085279,0.256582796957285,0.0003502893707109504,0.24566704675028506,0.0003448522040804159,0.2524947783708517,0.00031794753193676716,0.17821242129638387,0.19329272947710152,0.19634030976280775,0.20044146638976176,0.23171307307394523,0.432154539463707,1.1560136594858836
RWTT_Train,RWT197,64,3630545,0.36401443384648097,0.027648162348324234,0.4583136725309828,0.0008378434920559563,0.5358336570945107,0.000782066860677888,0.9446526469549434,0.055347353045056585,3.255715051046055,0.00015368422263694882,0.30008469802743115,7.443853866679375e-05,0.26675239634648373,0.00015896711491500843,0.2606402196690512,0.0003167440257668146,0.26204338125602333,0.0005568546114473319,0.26379162678220563,0.000871265985464626,0.44041807427422736,0.2814856079726003,0.16011160333740646,0.0803566210454802,0.037628093370285685,0.11798471441576588,0.46826375824076716
RWTT_Train,RWT198,16,1442461,0.33387988117964434,0.01611341522900546,0.4533042267292828,0.004686251858419144,0.6372918920307687,0.005739105038189307,0.6071650622243215,0.39283493777567846,3.7261360965738417,0.0004763990178025385,0.2676169407699758,0.00022971393377167412,0.25445370401552225,0.00046103143053212453,0.24339787836214444,0.0009553060610645933,0.23987786514974066,0.0012893964119939573,0.25143853530950305,0.0013679531454644477,0.3178772210452657,0.2996226512796363,0.22198862362044555,0.10713187833806843,0.053379625716583994,0.16051150405465242,0.4982608962398448
RWTT_Train,RWT199,16,987774,0.3780353608233934,0.03902134432914234,0.4798769403908315,0.0005402227437275031,0.5211077704126847,0.0003905747758452538,0.9767021872545065,0.023297812745493453,3.7402887705082337,0.0006324953047231745,0.2672483786777137,0.00028915880396539987,0.25954519454051617,0.0003732041325059059,0.2555790702765818,0.0005178597166096543,0.25686711210096513,0.0007307449801805489,0.2567807914628724,0.00116182858735126,0.3781014112024556,0.2378110775060852,0.16853044570146733,0.12145424092961248,0.09410282466037939,0.21555706558999188,0.7748006487061715
RWTT_Train,RWT2,32,2300692,0.3098436969023765,0.017906450980947494,0.48595428401201374,0.000368544067979093,0.5207508707235378,0.00023121580315516033,0.9675914277683275,0.03240857223167253,3.4754786820660915,0.00019032455219957504,0.284067141538285,8.63268969992078e-05,0.26146085003312675,0.0001452045708860769,0.2486920492983298,0.00028498732045775837,0.23854009789156627,0.0005276372303425198,0.243661832889415,0.0007845104560755395,0.4290068565827611,0.2885366126764316,0.1558443403382179,0.07940462237929226,0.04720756802329718,0.12661219040258945,0.5945191426992836
RWTT_Train,RWT200,8,769905,0.296715485534185,0.01819721742999121,0.4870730086765152,0.0013346571563332965,0.5311950288900915,0.0010619496825548524,0.8836249737981006,0.11637502620189948,3.7843318331482454,0.0001406833551079172,0.2644754872354381,6.67409388380719e-05,0.2566827586545592,0.00010071483982283375,0.24832587150346305,0.00021441136578911784,0.2459357423530318,0.000444970296837759,0.24154135338345864,0.0008005215702108461,0.4919145465471991,0.2734309354565761,0.1317541883961224,0.06188851944236069,0.04101181015774167,0.10290032960010237,0.6626723425810445
RWTT_Train,RWT201,32,2963518,0.49014224505087506,0.01646731213069194,0.4973848189516518,0.0002233502571279411,0.5043774672534187,0.0001341094804969134,0.9787539622871204,0.021246037712879605,3.338355967468394,5.4009755156909834e-05,0.29320287577129617,2.607225351601881e-05,0.26584855543484265,6.18281776150954e-05,0.2602435508378824,0.0001260459148182454,0.26066271874376207,0.0001917740365210612,0.25143586470963625,0.00029874996287778657,0.4240774148273334,0.27222442759641025,0.17892295346505055,0.08776547944617145,0.03700972466503434,0.1247752041112058,0.42168885646814286
RWTT_Train,RWT202,32,2098065,0.5632490705801804,0.01154885232830094,0.4726900764574848,0.000652380155726412,0.519745756128328,0.0001820006201539437,0.9326201187637645,0.0673798812362355,3.570285000703029,5.01876370404019e-05,0.278238281464111,2.2375216599094883e-05,0.26220617306368005,3.854549580682497e-05,0.2589601871088289,8.088422641794346e-05,0.2601291689792623,0.00016710710079043424,0.2525458248472505,0.0003629579461100161,0.5402205096551932,0.24871940158226205,0.12038672382536289,0.057370468432625034,0.03330289650455682,0.09067336493718185,0.5804884884924237
RWTT_Train,RWT204,32,1895358,0.30879553386251596,0.03397434794703967,0.49230099273089495,0.00023200673359471957,0.5065506153993414,0.00011580166331925934,0.9898663594026996,0.010133640597300363,3.583571019300839,4.7076473633411694e-05,0.27708485679222605,2.299134502563468e-05,0.2619165040224687,5.020277064040399e-05,0.2580478655344888,0.00011306464954955087,0.2547964502042541,0.00024191804563458133,0.25718708536046,0.0003879549280570636,0.4753582167708839,0.29642033767550724,0.13853725343525986,0.061513072273874994,0.02817111984447402,0.08968419211834901,0.4579696445504719
RWTT_Train,RWT205,32,2012189,0.6016802539881815,0.01654241533254336,0.4973792909776455,9.792272908590305e-05,0.5041323486130781,4.06975343259508e-05,0.9916899485877564,0.008310051412243629,3.7506834596551317,0.0009489450758618112,0.26615293096225057,0.00040391668589754616,0.2546036784613948,0.000370334149007986,0.2518683123950335,0.00045820183795902746,0.24913373904434674,0.0007203898288072829,0.2321178120617111,0.0012319246097554604,0.3868178006910384,0.22619858959935973,0.1438729495525584,0.11628296074748617,0.12682769940955732,0.24311066015704352,1.0906817180633157
RWTT_Train,RWT206,32,1671126,0.47668852501772885,0.026621652465779105,0.4989589859301283,0.00022610371080880598,0.503045546850158,0.00016167282766521573,0.9856429197961586,0.014357080203841377,3.6267869687863152,7.780083521655066e-05,0.27474708669483927,3.763196162809132e-05,0.262135266815787,7.261953553580828e-05,0.2603941639801921,0.0001660828150853331,0.256126356094448,0.0003510307594055149,0.26672480378721813,0.0006066241937201988,0.49159600552592864,0.284468243975246,0.1345901619613109,0.05884940620917225,0.03049618232834212,0.08934558853751437,0.5182071373829596
RWTT_Train,RWT207,32,1672928,0.4191480893731505,0.009551919628125793,0.48234155160952563,0.00041263185669238034,0.519996329699175,0.00019507353798858817,0.9401842692700995,0.0598157307299005,3.5851429350217106,6.0014853064518105e-05,0.27756484439258594,2.9091766986652978e-05,0.26323905019102134,5.394385808812525e-05,0.25822602549208895,0.00010468622548809645,0.2597262704346724,0.00017633696604548292,0.25628202000487926,0.00029326271513192343,0.44614804318900136,0.26826592090879,0.1592618230699611,0.08206616622660612,0.04425804660564144,0.12632421283224757,0.5392971140315416
RWTT_Train,RWT208,16,1123728,0.41624585943692827,0.015893371094774372,0.48327335138737,0.00043677112298523557,0.514602322566798,0.0001665623940193539,0.9634270279305481,0.03657297206945185,3.7164527358933834,0.00021298654812286098,0.26878746458217645,0.00010149184267249845,0.2579557945200037,0.00015276027649958172,0.2563210719511256,0.0002365156284153634,0.2558209403635271,0.00033396419970946513,0.25112546486592285,0.00045154955336649876,0.3538009076616598,0.2616697018141151,0.18531619262084678,0.11969167963351139,0.07952151826986702,0.19921319790337838,0.6643863509423299
RWTT_Train,RWT209,32,1699286,0.396372696765589,0.005256277214907429,0.4407825787245642,9.659504614714653e-05,0.5444667775967291,8.450773591267557e-05,0.9666930061609021,0.03330699383909785,3.5918662308757914,4.265681639103305e-05,0.2763872591194184,2.0591680968479064e-05,0.26225511592403883,3.8320121050986806e-05,0.25846181325149586,7.085779899536014e-05,0.2591487356682896,0.00011075543025000924,0.2644848484848485,0.00016323513592174743,0.4042873695520202,0.2743099474664814,0.17549477326874557,0.0949081265693022,0.05099978314345057,0.14590790971275278,0.5373594968836559
RWTT_Train,RWT210,32,2122393,0.4210286483432614,0.018734120809743654,0.48964041274605274,0.00016025506975569925,0.5111935836706142,0.00011484619745272262,0.9855280102418305,0.0144719897581696,3.537823579327674,0.00016133620960598723,0.28010175306835255,7.514018752334885e-05,0.2621155081869043,0.00012114166131069652,0.25424838279084094,0.00023168441230973398,0.25051744156696454,0.00041334219000718964,0.24463476070528967,0.0006578592727809446,0.4388163260716131,0.27571444035835047,0.154542022624452,0.08080594277535173,0.05012126817023271,0.13092721094558446,0.620267104729842
RWTT_Train,RWT211,32,1721224,0.3925621337364668,0.01974133001890177,0.45737780119629035,0.00043221947825547447,0.5348201137166061,0.0005201055336714888,0.9539798546700319,0.04602014532996807,3.598455517701357,0.001260113314621084,0.2766287246749987,0.0005499818564147045,0.2615218213130592,0.0006171135170929578,0.2549529798186651,0.000705463031651674,0.25356726619838094,0.0008360962567440562,0.25093167701863356,0.0009947521492721556,0.2686046119131044,0.22576408679192866,0.19049028843464907,0.16663400716084756,0.14850700569947037,0.31514101286031787,0.8912166743737991
RWTT_Train,RWT212,32,2072056,0.2740460439179259,0.007541081234298225,0.47584400761528145,0.000267290060565778,0.5234886583994987,0.00017335365678389225,0.9447934224720816,0.055206577527918396,3.56456389209558,0.000217648199748551,0.2787825232522673,9.612045630118456e-05,0.2600471217149396,0.00012714762558876613,0.25367301969816997,0.00019139370470593796,0.2532409594289613,0.0002688246580737871,0.2478756476683938,0.0003061383725606554,0.30934791370475806,0.2716430038872189,0.19340026783240205,0.12848063566616585,0.09712817890945526,0.22560881457562112,0.7559752363136311
RWTT_Train,RWT213,16,1309432,0.6924866414882864,0.01796802143918813,0.4405967641110208,0.00047600194279018293,0.540601383842099,0.00018899286978568686,0.9643109412029351,0.03568905879706482,3.8620149805411814,0.0010042328822076898,0.2587854886698966,0.0004461676798260931,0.251639310397743,0.0006461272070070608,0.25171512002908375,0.001178486941287712,0.2449217294073798,0.0016780915757666954,0.26193646566482787,0.0015644661326149765,0.28376016428101525,0.3043693508546756,0.21375192539571056,0.11719343652412535,0.08092512294447327,0.19811855946859863,0.6905260682223794
RWTT_Train,RWT214,16,993570,0.4410039278955831,0.02783426607225356,0.43152703663774433,0.0025284718883634705,0.5748683628396768,0.0033807585903979365,0.8248779444113754,0.17512205558862465,3.7938484455045947,0.0012498582306283462,0.2634338798474189,0.0005822799570035309,0.2524642775273172,0.0008054422214089578,0.2518916464891041,0.0012557426835125031,0.23526584559927907,0.0019505564178878855,0.2377425944841675,0.0023458413957025055,0.3380241807923517,0.28106556413135786,0.18094633024121712,0.11606025350482058,0.08390367133025271,0.19996392483507328,0.7229320012364764
RWTT_Train,RWT215,16,1329327,0.536412960195113,0.005826103525914783,0.45127395136120996,0.0001672511243783481,0.5375372752778971,0.00016782569392043145,0.945614833590535,0.054385166409465016,3.756555008662278,0.00015033176318229508,0.2657991600260884,6.72522425188035e-05,0.25436272761749507,8.57061699233817e-05,0.25055910987482616,0.0001378024422211935,0.24632532528087392,0.00019730379919882354,0.22570758968811971,0.00029160188260329227,0.37400846254762615,0.2530617770172256,0.17674535942750724,0.1099267006019243,0.08625770040571681,0.1961844010076411,0.7846837932312766
RWTT_Train,RWT216,32,1653020,0.5115738916032263,0.01307884185485797,0.4984257642091094,0.0013782372062214887,0.49818181442831017,0.00052406889263934,0.8730200045592224,0.12697999544077768,3.6575213851012087,0.00023510015637971622,0.27257201969728134,0.00010330215560637222,0.2599901901382036,0.00012123682802655471,0.25804358775172226,0.00017293569706976043,0.2552600238189758,0.0002710545565473526,0.2501296008294453,0.0004530352537741769,0.40393152368836455,0.24167540851781477,0.1541914873854779,0.1080961719070125,0.09210540850133042,0.20020158040834293,0.8520691054680659
RWTT_Train,RWT217,32,2861321,0.5333552884372802,0.05090784884227628,0.42127991731994524,0.0015476685788891609,0.5718012194394488,0.0011380616355974316,0.9498870898015219,0.05011291019847806,3.4255170950760157,0.0002954014614089264,0.28740920714593016,0.00014954988069988044,0.2635845179177256,0.0002588312614230073,0.2575243121551549,0.0004475976185717444,0.25681630898212177,0.0007259547289958384,0.2569056919642857,0.0011373184265476225,0.418246805217307,0.2669685455256199,0.16460321895845767,0.09518473072589885,0.05499669957271664,0.1501814302986155,0.5777890965630749
RWTT_Train,RWT218,16,1093640,0.4456327062460675,0.013948085416649492,0.499145584233579,0.0002297028975129234,0.5055656255741021,0.0001298238320527334,0.9748716469323105,0.02512835306768949,3.7138674518122965,0.00010583801917534325,0.26927325262426394,4.988076590476621e-05,0.2590563961859227,8.283037739626245e-05,0.2556069682391957,0.00015536309118847465,0.2481025641025641,0.00025831178090486497,0.2579578338156263,0.0003965560020042214,0.42055184166917203,0.27394238048432873,0.1647642042902001,0.08784249282344721,0.052899080732851864,0.14074157355629907,0.6022037744212545
RWTT_Train,RWT219,16,1046230,0.4913524218477844,0.012181958124215964,0.45646730872167585,0.00014054835665666676,0.5356923271960736,8.121869420130157e-05,0.9821209315969348,0.01787906840306517,3.7176242317654817,6.778257534773931e-05,0.26909857297152634,3.252828932510377e-05,0.25984321887908957,5.621069492446986e-05,0.2554951063480781,0.00011162801907573263,0.2585201433845166,0.00023040162508151786,0.24482615894039736,0.0004189842829325517,0.493066016416644,0.27113955363608006,0.13136526816929073,0.06614945847713646,0.03827970330084879,0.10442916177798524,0.5786850592900858
RWTT_Train,RWT22,64,3747905,0.3223864958931045,0.04135485438670303,0.49957015720280024,0.00031423696249588406,0.5045403631722828,0.0005182362317474043,0.980267221415104,0.019732778584895964,3.166286231908226,0.00016681243819533458,0.3059583954235766,7.65281223061666e-05,0.2654104855398477,0.00014169755979988668,0.25670698249038104,0.00024293051753611822,0.25513260290804834,0.0003967131893303946,0.26087392765765316,0.0006438976063461722,0.42875999296382855,0.26416427486222344,0.16176312190464548,0.09435389127713016,0.05095871899217235,0.14531261026930253,0.540080735435698
RWTT_Train,RWT220,32,2120189,0.40766405053842764,0.02505431395177249,0.5024527876061707,0.0002558589144953105,0.4992629588433814,0.00018702106121798456,0.9826302464117092,0.017369753588290897,3.5333699024002105,0.0013313943961753886,0.2800448450586245,0.0005477520140271287,0.26293814884429084,0.00046047303096200383,0.256816915301789,0.0004407015493780078,0.25617299346535644,0.0004560277484034826,0.2528478239704021,0.0005428577254392103,0.22177263217605603,0.1863001471093289,0.18003896422502222,0.1881161699226212,0.22377208656697165,0.4118882564895929,1.1895420083186734
RWTT_Train,RWT221,4,265249,0.22856643412895208,0.010550564211853866,0.4591846950615935,0.0012707232725653606,0.536480509375612,0.0004122267192617768,0.8624311899420736,0.13756881005792646,3.935683075148257,0.0019740534356499735,0.25531481739799206,0.0008609107333066051,0.24851599184902987,0.0007800342192977892,0.24016636957813428,0.0008923912130512431,0.23849579416130628,0.0007726127793948031,0.24066390041493776,0.0008220646187517439,0.1991429063994077,0.1871633335146248,0.2161793315982444,0.18896115704119054,0.20855327144653252,0.39751442848772306,1.1036832897941624
RWTT_Train,RWT222,32,2224549,0.40840411595392784,0.01426236571207351,0.47981012923363586,0.0006281091975628983,0.5301180008331435,0.0006410701254168094,0.9182837689286358,0.08171623107136416,3.5373642028114465,0.00012014284217472909,0.2800347396258747,5.6652830722851266e-05,0.262490950331567,9.312577175792939e-05,0.25753582152532734,0.00015375247609708637,0.2542980623100304,0.00023310154832600056,0.25763376599122234,0.00038410899206127897,0.4171734872732183,0.25316716820946084,0.16698764662109453,0.10114213351471683,0.06152956438150949,0.1626716978962263,0.6083475030962892
RWTT_Train,RWT223,16,1402397,0.5084909811180625,0.03401446914005368,0.4954672974046781,0.0003845640234875769,0.49744884539772183,0.00014890797553390733,0.9845585009863842,0.015441499013615752,3.710368747223504,0.0003545504891884095,0.2691976665665999,0.00016213660724260235,0.2588431932443672,0.0002109529015637338,0.25759575926892414,0.00032517081195777197,0.2522246941045606,0.0005231410744058185,0.25153567490943457,0.0009374421295243286,0.4342334767671933,0.24232468375859154,0.1506226867479078,0.09771569784966692,0.07510345487664041,0.17281915272630735,0.7685915009498795
RWTT_Train,RWT224,32,2624401,0.34379387576403575,0.005808495860617366,0.4842009877675652,0.0002534326396719522,0.5067866061642287,7.852424526361146e-05,0.9459393470333315,0.05406065296666849,3.3963087195897272,0.00012732298919815692,0.2888011397648454,5.998469207049896e-05,0.2652962674653332,0.00010119483271952846,0.2592999661819412,0.0001510097108100116,0.2571971077312568,0.00020471344067081817,0.25898583146905296,0.00026788338686882805,0.3413457494353428,0.2608525434967886,0.19242149918650273,0.12894575664949934,0.07643445123186675,0.2053802078813661,0.5927643779673266
RWTT_Train,RWT225,16,1386910,0.41775316992592587,0.013839815748361878,0.4973163959603851,0.00036597937584034734,0.5032618309456516,0.0002892156632863241,0.9547985821650987,0.04520141783490129,3.834033931545666,0.001041366770249989,0.261041451860611,0.0004518123952606941,0.25614778436696395,0.0004373475010131015,0.24660326086956522,0.0004975362569538769,0.2501639774367047,0.0005293739902161521,0.2525782205908058,0.0005608614991006321,0.22643398367040948,0.21372167932432182,0.20086798053206548,0.1765682562655751,0.18240810020762807,0.35897635647320314,1.03307414404812
RWTT_Train,RWT227,32,2210840,0.32993972336837163,0.016042109963997256,0.47985634654704484,0.00027982392709988146,0.52034865824576,0.0002933790143076487,0.9655015259314753,0.03449847406852466,3.6362776139385935,0.0010884268605897119,0.2721544752220875,0.0004368138751436218,0.25089497914208314,0.0003549368148057296,0.2432085108074271,0.0003708741216244992,0.2397657633119978,0.00048809024841319133,0.24991480177212314,0.0005960737279640579,0.2653002948744602,0.21723904402170907,0.16506852963366803,0.1579751584613367,0.19441697300882596,0.3523921314701627,1.2306806646211288
RWTT_Train,RWT228,64,3448166,0.43033956070175927,0.01912174875128364,0.4776032303515355,0.00020471422447992937,0.518946436635415,0.00024286355541414117,0.9771286058730231,0.02287139412697687,3.477072159519002,0.0004485587521722952,0.2858771880472112,0.0002013307721646083,0.25789650946688414,0.00030312234111024445,0.25174453823823273,0.0005088796159000608,0.2466132283316927,0.0009750162388060561,0.23728061838687195,0.0011230038171377505,0.36093747469234666,0.31337373359570736,0.16355574280550234,0.09742461303650533,0.06470843586993819,0.16213304890644353,0.6641898166502517
RWTT_Train,RWT229,16,1529090,0.38630568970221313,0.014474682199437233,0.4756073429423427,0.00028110676245510224,0.5177484124134355,0.00023484935392381612,0.9655814445316482,0.034418555468351826,3.792764323878908,0.0007518866529931775,0.2648836889914917,0.000319701051144684,0.2556520365107856,0.00036873611575165895,0.24177426675809052,0.0005958558773122162,0.23822648292390652,0.0008171245284496783,0.23641851106639838,0.0010849160013744745,0.3404904025793428,0.25644663669519785,0.1870036088400137,0.115724266522722,0.10033508536272348,0.21605935188544548,0.86701854656407
RWTT_Train,RWT23,32,1722471,0.4989842257807684,0.012630361633086173,0.4525602858734238,0.00011965577497261015,0.5284929556570257,4.9357742551270345e-05,0.9867951743319419,0.013204825668058088,3.5969325463244375,8.334878970439568e-05,0.27676460155207255,3.7907877820198924e-05,0.2629893081668656,6.349940413605578e-05,0.25830328941071373,0.000126373498860448,0.25577445652173914,0.00025352879715540174,0.25823976819992756,0.00043197664030525585,0.4729915240810814,0.2776005945141793,0.13837228278645614,0.06952848172375611,0.04150711689452703,0.11103559861828315,0.5969800557336937
RWTT_Train,RWT230,32,2845059,0.391265044881491,0.03028101477657691,0.46831494120776573,0.0017155129247547751,0.5306634830764332,0.0010835775331465292,0.9153844754101957,0.08461552458980427,3.4012707645078715,0.0005845335538976437,0.2890702793861217,0.00026241331896153017,0.26464758968023716,0.00039801298413213917,0.2576636097991289,0.0006259969475462543,0.2571994079991441,0.0007684128621617703,0.25783416528008873,0.0009084009871577029,0.3065569701358525,0.2593153488029356,0.21125442427635371,0.13431695497386723,0.08855630181099104,0.22287325678485825,0.6593084382252457
RWTT_Train,RWT231,32,2822992,0.3342994202466116,0.02169313240308679,0.49160724943251266,0.0001808080095774267,0.508651830737348,8.681562970591639e-05,0.9878135507371877,0.012186449262812338,3.454261294399701,0.00010210168910239346,0.2860790962213141,4.6186225121936414e-05,0.26192825895029587,6.955551243324084e-05,0.25620588749745904,0.00012044125868286852,0.2502214185548749,0.00021971809869595615,0.237445616105007,0.0004774574606107685,0.5115477409773058,0.2354058870416782,0.12904071856133675,0.0745217494606278,0.04948390395905145,0.12400565341967926,0.6640196226900895
RWTT_Train,RWT232,32,1919554,0.5193634515550387,0.02512607084459495,0.5012247226750265,0.00100007278832287,0.5013941798163012,0.0005828971131943694,0.9407328059227413,0.05926719407725862,3.630109910948064,0.0004038142140046079,0.2741433687200256,0.00018513132366492562,0.2601224172562344,0.000273368931907447,0.2578003433539102,0.00040816316204380835,0.25829578622233557,0.0005756231852553901,0.2603400987383434,0.0007138019193642544,0.3310633640515161,0.266975673456338,0.18930723754354503,0.12678928953435006,0.08586443541425087,0.21265372494860094,0.6772215202845526
RWTT_Train,RWT234,32,2462356,0.40035657784497525,0.04545352308271983,0.46345287116858186,0.0004299987628807733,0.5376769127424836,0.00037946858182563714,0.9825029178350189,0.01749708216498109,3.5223395804668374,0.0010526736806942042,0.2807169231419015,0.00046827938001188274,0.26258309522948386,0.0006344240512254401,0.25816510930888575,0.0010676958020859558,0.25436424943446156,0.0018199548857887765,0.2582431412031211,0.0026348830819420883,0.39770396168198346,0.27470033608746913,0.16115586048995717,0.09575869240191079,0.07068114933867949,0.16643984174059026,0.7381173193345432
RWTT_Train,RWT235,16,1334796,0.6226121370297937,0.011135606328405545,0.4489633917092953,0.00039148617606907243,0.536221753298394,0.000355433378929626,0.9371413483692146,0.06285865163078545,3.7491961318433678,0.0001439820317996077,0.26694191471955264,6.600190797679124e-05,0.25616241899678094,9.503746313782432e-05,0.25045467493481166,0.00016931404968518332,0.24772528433945756,0.00028681200023286847,0.2292071340279004,0.0004733181918228726,0.4340442957995873,0.26301358117782503,0.15526510228046217,0.08715166557061711,0.06052535517150842,0.14767702074212555,0.6944830574978057
RWTT_Train,RWT236,32,2203518,0.34386466840395713,0.019840614649859492,0.4853503661711355,8.149609984400841e-05,0.5124386699724809,6.007839127897263e-05,0.9929149659166914,0.007085034083308661,3.503983175994024,0.0011995710995856633,0.2820757534088671,0.0005127731078997099,0.26225346266404315,0.00060610304097084,0.2549292664073715,0.0008831026512220193,0.2555408494765973,0.0011682339140877604,0.25557962143327995,0.001281927286912375,0.2879350798936572,0.26239828796961384,0.19835464540766382,0.13613746216922243,0.11517452455984273,0.2513119867290652,0.8460163919955975
RWTT_Train,RWT237,16,1459542,0.44671918374548075,0.03627610011894117,0.4506106891549312,0.0009712344659712768,0.523287966230345,0.00021706739484905757,0.9682818409469804,0.03171815905301951,3.6431401083353547,0.0008964613989909223,0.27340974086391484,0.00040782321044949185,0.25997799791005205,0.0005507567276349678,0.2547110704130319,0.0009296049449640945,0.24923368022705772,0.0014924430990052096,0.24354691770422107,0.002312997955125925,0.4062433993111353,0.2621252459279902,0.1632711659004016,0.09673215868265884,0.0716280301778141,0.16836018886047296,0.7404779460447919
RWTT_Train,RWT238,32,2491332,0.5555705104849398,0.03528513715524623,0.41670929782646565,0.0009937381959958802,0.5179770234400274,0.00013055337163625502,0.9691208676689379,0.030879132331062126,3.5525710744292613,0.00037808620772392863,0.2793573879354498,0.0001661475246581756,0.2597130344324197,0.00020902368173330535,0.25378278645444335,0.0002974913743600985,0.25470875479595395,0.00043773676342650624,0.2547072920232797,0.0006879173059871365,0.38253402476362175,0.24341473087416984,0.1654276927996892,0.11623296804492193,0.0923905835175972,0.20862355156251913,0.7948741658381288
RWTT_Train,RWT239,16,1138761,0.4468164861049344,0.01522156710067174,0.5013048983663736,6.866455213011546e-05,0.5000587587496196,0.00014364665525790077,0.9862438200463752,0.013756179953624798,3.69710237705717,0.00044021738872119403,0.2696360342512608,0.00019707949167871731,0.2598819088685593,0.0002648409181273782,0.25792949609634447,0.0004292977771077147,0.2521620833738218,0.0007258068716731332,0.2518304431599229,0.000933444618552629,0.3659893026446466,0.2845777302034609,0.1683210668825457,0.10384005757888687,0.07727184269045999,0.18111190026934687,0.7441429106658275
RWTT_Train,RWT24,32,1996120,0.49935583501405134,0.0037781590821193978,0.4182473471632975,0.0004120317285121189,0.5687281156345186,0.00017422739716060898,0.8656730180838227,0.1343269819161773,3.6007294150652265,0.00010266755221613691,0.2758486463739655,4.911524020869658e-05,0.262023111834327,8.518305958080184e-05,0.25794132120850866,0.00012679259133110046,0.25610640870616685,0.00015066015541010693,0.2563214772846501,0.00015337221422653455,0.2713960384872895,0.26659698135275645,0.2243627189601149,0.15073359299820763,0.08691066820163147,0.23764426119983914,0.5765845985152421
RWTT_Train,RWT240,32,2055902,0.4818605134073986,0.009813946553892922,0.4409798161890716,0.00023647343675128885,0.52827759601763,8.653666974350882e-05,0.9681353963209661,0.0318646036790339,3.524798361011371,9.514874860173361e-05,0.28098031910081317,4.753282187268812e-05,0.26339523740279885,0.00011122144428629257,0.25742170812658144,0.0002492009565686103,0.25084252450980393,0.00043606761860168534,0.23837150127226464,0.0007238726187433775,0.46168423672190134,0.27812289129370826,0.15893977813869217,0.0709367729664443,0.030316320879253983,0.10125309384569829,0.42737101804158356
RWTT_Train,RWT241,16,1544050,0.4073940414252933,0.04790202284564102,0.49797993860556505,0.000572110886723487,0.5300109064689511,0.0011865160413704334,0.9645871140207263,0.035412885979273716,3.7119393802014184,0.00026975510836256436,0.2691234092160228,0.00012179493708003091,0.2589257351879482,0.00014384895440421679,0.2559529341784858,0.00016495114816274676,0.25443915901085734,0.00022340896358965476,0.25288996717568146,0.0003698112790864301,0.3612089851279744,0.218212178941821,0.16111416874777035,0.1405028396116705,0.11896182757076369,0.2594646671824342,0.8466862869074885
RWTT_Train,RWT242,32,1812954,0.6255401565859655,0.023059803550048275,0.3429221232828328,0.0036925415173755527,0.5872329584949244,0.002141369124273318,0.79809066418587,0.20190933581412993,3.577517135018318,0.0002606255733318112,0.2775597174556001,0.00012144853516081255,0.2618267379169043,0.00020393275009721577,0.25322575748375736,0.0004050715631848587,0.2524353325540269,0.0007012912459034518,0.2602707195440513,0.0010884258207040686,0.4318858876157556,0.27827141404845507,0.16073184620044026,0.08092023830589089,0.048190613829458155,0.12911085213534904,0.5955322776891766
RWTT_Train,RWT243,32,1913640,0.3107916536353439,0.021193024200316005,0.4808955841121701,0.0006008449736876198,0.5264628802106348,0.00035942014102080533,0.9566536101680769,0.04334638983192308,3.563703726928785,0.00047175990614138055,0.2784781881649631,0.00020317458926185402,0.26230843280347227,0.0002205547999145753,0.2556479189618417,0.00033855218707740125,0.2524345198119543,0.0005738462490918484,0.2542955326460481,0.0009280980808892121,0.40989641463493226,0.2534403689630418,0.14952226548823871,0.09740847823852032,0.089732472675267,0.18714095091378732,0.9211977673600713
